user_id,date,traffic_source,device_type,region,variant,visited_site,viewed_product,added_to_cart,started_checkout,completed_payment,time_spent_min,session_count
3865,2025-06-11 00:00:00,Organic,Mobile,West,B,1,1,1,0,0,6.51,3
3866,2025-06-11 01:00:00,Ads,Desktop,West,A,1,1,0,0,0,6.54,3
3867,2025-06-11 02:00:00,Ads,Mobile,East,A,1,1,1,1,1,7.55,4
3868,2025-06-11 03:00:00,Social,Desktop,North,B,1,1,1,1,0,7.39,3
3869,2025-06-11 04:00:00,Social,Desktop,South,B,1,1,0,0,0,11.72,2
3870,2025-06-11 05:00:00,Organic,Mobile,East,A,1,1,1,1,0,9.71,1
3871,2025-06-11 06:00:00,Ads,Tablet,West,B,1,1,1,1,0,7.19,2
3872,2025-06-11 07:00:00,Organic,Mobile,North,A,1,1,1,1,1,13.24,2
3873,2025-06-11 08:00:00,Organic,Desktop,West,B,1,1,0,0,0,9.23,5
3874,2025-06-11 09:00:00,Social,Mobile,South,A,1,1,1,0,0,5.58,4
3875,2025-06-11 10:00:00,Organic,Tablet,South,A,1,0,0,0,0,8.64,4
3876,2025-06-11 11:00:00,Ads,Mobile,North,A,1,0,0,0,0,9.34,2
3877,2025-06-11 12:00:00,Organic,Mobile,East,B,1,1,1,1,0,6.28,4
3878,2025-06-11 13:00:00,Referral,Mobile,South,A,1,0,0,0,0,5.37,5
3879,2025-06-11 14:00:00,Ads,Mobile,South,A,1,1,0,0,0,8.22,1
3880,2025-06-11 15:00:00,Organic,Mobile,South,B,1,1,1,0,0,7.1,3
3881,2025-06-11 16:00:00,Ads,Desktop,South,B,1,1,0,0,0,11.7,4
3882,2025-06-11 17:00:00,Social,Mobile,West,A,1,1,1,0,0,9.85,2
3883,2025-06-11 18:00:00,Referral,Mobile,West,A,1,1,1,1,1,6.4,4
3884,2025-06-11 19:00:00,Organic,Mobile,East,B,1,1,0,0,0,9.06,2
3885,2025-06-11 20:00:00,Referral,Desktop,North,A,1,0,0,0,0,11.17,3
3886,2025-06-11 21:00:00,Referral,Desktop,North,B,1,1,0,0,0,4.52,4
3887,2025-06-11 22:00:00,Referral,Desktop,North,B,1,1,0,0,0,5.44,3
3888,2025-06-11 23:00:00,Ads,Desktop,South,B,1,1,0,0,0,7.97,2
3889,2025-06-12 00:00:00,Ads,Mobile,West,A,1,0,0,0,0,8.09,5
3890,2025-06-12 01:00:00,Ads,Mobile,West,B,1,1,1,1,0,7.87,5
3891,2025-06-12 02:00:00,Social,Mobile,East,A,1,1,1,1,0,7.22,1
3892,2025-06-12 03:00:00,Ads,Desktop,North,A,1,1,1,1,0,7.18,2
3893,2025-06-12 04:00:00,Social,Tablet,West,B,1,1,0,0,0,8.96,2
3894,2025-06-12 05:00:00,Ads,Mobile,East,B,1,1,0,0,0,10.83,2
3895,2025-06-12 06:00:00,Social,Mobile,North,B,1,1,0,0,0,6.8,5
3896,2025-06-12 07:00:00,Social,Mobile,South,B,1,1,1,1,0,14.1,5
3897,2025-06-12 08:00:00,Organic,Mobile,West,A,1,1,1,0,0,12.9,5
3898,2025-06-12 09:00:00,Social,Desktop,West,A,1,1,0,0,0,11.32,4
3899,2025-06-12 10:00:00,Ads,Mobile,North,B,1,1,0,0,0,9.56,4
3900,2025-06-12 11:00:00,Social,Tablet,South,A,1,1,0,0,0,13.02,5
3901,2025-06-12 12:00:00,Ads,Mobile,South,B,1,1,0,0,0,7.27,3
3902,2025-06-12 13:00:00,Ads,Tablet,West,A,1,1,1,0,0,5.92,4
3903,2025-06-12 14:00:00,Referral,Desktop,North,A,1,0,0,0,0,6.69,4
3904,2025-06-12 15:00:00,Organic,Desktop,East,A,1,1,1,0,0,5.49,4
3905,2025-06-12 16:00:00,Social,Desktop,West,B,1,1,1,1,1,8.3,4
3906,2025-06-12 17:00:00,Ads,Desktop,South,A,1,1,1,1,1,8.75,1
3907,2025-06-12 18:00:00,Ads,Desktop,East,A,1,0,0,0,0,8.5,4
3908,2025-06-12 19:00:00,Organic,Desktop,North,A,1,1,1,1,1,7.97,3
3909,2025-06-12 20:00:00,Ads,Desktop,South,A,1,1,1,1,0,8.33,1
3910,2025-06-12 21:00:00,Organic,Tablet,East,B,1,1,1,1,1,12.34,4
3911,2025-06-12 22:00:00,Organic,Desktop,West,A,1,1,0,0,0,9.55,2
3912,2025-06-12 23:00:00,Organic,Desktop,South,B,1,1,0,0,0,10.31,1
3913,2025-06-13 00:00:00,Organic,Desktop,North,B,1,0,0,0,0,8.48,4
3914,2025-06-13 01:00:00,Referral,Mobile,South,A,1,1,0,0,0,3.96,3
3915,2025-06-13 02:00:00,Referral,Mobile,West,A,1,1,1,0,0,3.47,5
3916,2025-06-13 03:00:00,Ads,Mobile,North,B,1,1,1,1,1,13.21,4
3917,2025-06-13 04:00:00,Social,Desktop,West,B,1,1,1,0,0,6.67,2
3918,2025-06-13 05:00:00,Organic,Desktop,East,B,1,0,0,0,0,6.46,3
3919,2025-06-13 06:00:00,Social,Mobile,South,A,1,1,0,0,0,8.61,1
3920,2025-06-13 07:00:00,Social,Desktop,West,A,1,0,0,0,0,9.38,3
3921,2025-06-13 08:00:00,Referral,Desktop,East,B,1,1,1,0,0,9.69,4
3922,2025-06-13 09:00:00,Ads,Mobile,North,B,1,1,1,1,1,12.44,2
3923,2025-06-13 10:00:00,Social,Desktop,North,B,1,1,0,0,0,11.75,3
3924,2025-06-13 11:00:00,Organic,Desktop,East,A,1,1,1,0,0,5.97,3
3925,2025-06-13 12:00:00,Referral,Mobile,East,A,1,1,0,0,0,10.42,5
3926,2025-06-13 13:00:00,Organic,Desktop,North,B,1,1,1,1,1,7.04,5
3927,2025-06-13 14:00:00,Ads,Desktop,West,A,1,1,1,1,0,7.66,4
3928,2025-06-13 15:00:00,Social,Mobile,East,B,1,1,1,0,0,5.27,1
3929,2025-06-13 16:00:00,Social,Mobile,West,A,1,1,0,0,0,3.77,1
3930,2025-06-13 17:00:00,Organic,Tablet,North,B,1,1,0,0,0,7.92,2
3931,2025-06-13 18:00:00,Referral,Mobile,West,A,1,1,0,0,0,5.61,4
3932,2025-06-13 19:00:00,Organic,Mobile,West,A,1,0,0,0,0,10.32,1
3933,2025-06-13 20:00:00,Ads,Mobile,East,A,1,1,1,1,1,7.3,3
3934,2025-06-13 21:00:00,Organic,Desktop,West,A,1,1,1,0,0,8.77,4
3935,2025-06-13 22:00:00,Organic,Desktop,West,A,1,1,0,0,0,11.42,3
3936,2025-06-13 23:00:00,Ads,Desktop,West,A,1,1,0,0,0,4.29,2
3937,2025-06-14 00:00:00,Ads,Mobile,North,A,1,1,0,0,0,6.19,4
3938,2025-06-14 01:00:00,Organic,Desktop,North,B,1,0,0,0,0,8.45,2
3939,2025-06-14 02:00:00,Organic,Mobile,South,B,1,1,1,0,0,8.78,5
3940,2025-06-14 03:00:00,Ads,Mobile,North,B,1,1,1,0,0,10.76,2
3941,2025-06-14 04:00:00,Social,Mobile,North,A,1,1,1,0,0,10.17,5
3942,2025-06-14 05:00:00,Referral,Mobile,South,A,1,1,0,0,0,8.24,4
3943,2025-06-14 06:00:00,Organic,Desktop,South,A,1,1,0,0,0,8.76,3
3944,2025-06-14 07:00:00,Ads,Tablet,East,B,1,0,0,0,0,8.83,3
3945,2025-06-14 08:00:00,Organic,Mobile,East,B,1,1,1,1,0,4.33,3
3946,2025-06-14 09:00:00,Organic,Desktop,North,B,1,0,0,0,0,7.61,2
3947,2025-06-14 10:00:00,Social,Desktop,West,B,1,1,1,1,1,8.62,4
3948,2025-06-14 11:00:00,Ads,Tablet,East,B,1,1,1,1,0,9.15,4
3949,2025-06-14 12:00:00,Organic,Mobile,East,B,1,1,1,1,1,5.69,5
3950,2025-06-14 13:00:00,Organic,Desktop,North,A,1,1,0,0,0,4.83,4
3951,2025-06-14 14:00:00,Organic,Mobile,West,B,1,0,0,0,0,7.41,3
3952,2025-06-14 15:00:00,Social,Desktop,South,A,1,1,1,1,1,12.92,4
3953,2025-06-14 16:00:00,Referral,Mobile,South,B,1,0,0,0,0,5.95,5
3954,2025-06-14 17:00:00,Organic,Desktop,North,B,1,1,0,0,0,10.93,4
3955,2025-06-14 18:00:00,Organic,Mobile,North,A,1,1,0,0,0,11.96,4
3956,2025-06-14 19:00:00,Referral,Mobile,West,A,1,0,0,0,0,8.11,3
3957,2025-06-14 20:00:00,Referral,Desktop,North,A,1,1,0,0,0,6.3,4
3958,2025-06-14 21:00:00,Ads,Desktop,North,B,1,0,0,0,0,9.28,2
3959,2025-06-14 22:00:00,Organic,Desktop,North,B,1,1,0,0,0,8.49,5
3960,2025-06-14 23:00:00,Organic,Desktop,West,A,1,0,0,0,0,5.85,5
3961,2025-06-15 00:00:00,Ads,Mobile,North,B,1,1,0,0,0,6.35,5
3962,2025-06-15 01:00:00,Ads,Desktop,East,A,1,1,0,0,0,9.13,4
3963,2025-06-15 02:00:00,Organic,Mobile,West,B,1,1,1,0,0,10.33,2
3964,2025-06-15 03:00:00,Ads,Mobile,East,B,1,1,0,0,0,7.19,5
3965,2025-06-15 04:00:00,Organic,Desktop,West,B,1,1,0,0,0,7.83,1
3966,2025-06-15 05:00:00,Social,Desktop,East,A,1,1,1,1,0,9.67,3
3967,2025-06-15 06:00:00,Organic,Desktop,West,B,1,1,0,0,0,7.57,1
3968,2025-06-15 07:00:00,Organic,Desktop,South,A,1,1,0,0,0,7.25,1
3969,2025-06-15 08:00:00,Ads,Desktop,North,A,1,1,0,0,0,6.11,5
3970,2025-06-15 09:00:00,Ads,Mobile,North,A,1,1,1,0,0,6.07,1
3971,2025-06-15 10:00:00,Referral,Mobile,West,A,1,1,0,0,0,14.67,1
3972,2025-06-15 11:00:00,Ads,Desktop,East,A,1,1,1,0,0,7.51,2
3973,2025-06-15 12:00:00,Organic,Mobile,South,A,1,1,0,0,0,11.41,3
3974,2025-06-15 13:00:00,Social,Mobile,East,A,1,1,1,1,1,12.21,4
3975,2025-06-15 14:00:00,Organic,Mobile,North,A,1,1,0,0,0,7.54,5
3976,2025-06-15 15:00:00,Referral,Desktop,North,A,1,0,0,0,0,8.92,5
3977,2025-06-15 16:00:00,Ads,Mobile,East,B,1,1,1,1,1,8.26,1
3978,2025-06-15 17:00:00,Ads,Desktop,West,A,1,1,1,1,1,3.97,4
3979,2025-06-15 18:00:00,Organic,Desktop,West,B,1,1,1,1,1,4.12,4
3980,2025-06-15 19:00:00,Ads,Mobile,East,A,1,1,1,1,1,8.12,4
3981,2025-06-15 20:00:00,Social,Desktop,North,B,1,0,0,0,0,6.94,5
3982,2025-06-15 21:00:00,Social,Desktop,East,B,1,0,0,0,0,12.73,5
3983,2025-06-15 22:00:00,Organic,Desktop,North,B,1,1,0,0,0,7.41,2
3984,2025-06-15 23:00:00,Organic,Desktop,East,B,1,1,0,0,0,12.88,5
3985,2025-06-16 00:00:00,Social,Mobile,West,B,1,1,1,1,1,6.81,5
3986,2025-06-16 01:00:00,Referral,Desktop,South,B,1,1,1,0,0,12.78,2
3987,2025-06-16 02:00:00,Organic,Mobile,North,A,1,0,0,0,0,9.27,5
3988,2025-06-16 03:00:00,Ads,Tablet,South,A,1,1,1,1,1,9.41,1
3989,2025-06-16 04:00:00,Organic,Desktop,West,A,1,1,0,0,0,6.72,1
3990,2025-06-16 05:00:00,Referral,Desktop,East,A,1,1,1,0,0,9.44,2
3991,2025-06-16 06:00:00,Organic,Mobile,West,A,1,1,1,0,0,12.23,2
3992,2025-06-16 07:00:00,Organic,Mobile,South,A,1,1,1,1,1,7.64,1
3993,2025-06-16 08:00:00,Social,Mobile,West,B,1,0,0,0,0,7.15,4
3994,2025-06-16 09:00:00,Organic,Mobile,West,A,1,1,1,1,1,7.38,5
3995,2025-06-16 10:00:00,Ads,Mobile,East,B,1,0,0,0,0,12.05,3
3996,2025-06-16 11:00:00,Ads,Desktop,South,B,1,1,1,0,0,10.14,3
3997,2025-06-16 12:00:00,Organic,Mobile,South,B,1,1,1,0,0,11.62,2
3998,2025-06-16 13:00:00,Ads,Tablet,South,B,1,1,0,0,0,8.78,3
3999,2025-06-16 14:00:00,Ads,Mobile,North,B,1,1,0,0,0,8.1,4
4000,2025-06-16 15:00:00,Organic,Tablet,West,B,1,0,0,0,0,9.06,3
4001,2025-06-16 16:00:00,Ads,Tablet,South,A,1,1,1,1,1,10.68,1
4002,2025-06-16 17:00:00,Social,Desktop,West,B,1,1,0,0,0,7.38,2
4003,2025-06-16 18:00:00,Social,Desktop,East,B,1,1,1,1,0,11.42,3
4004,2025-06-16 19:00:00,Organic,Mobile,East,A,1,1,0,0,0,8.91,5
4005,2025-06-16 20:00:00,Organic,Desktop,North,A,1,1,1,1,1,1.98,2
4006,2025-06-16 21:00:00,Organic,Mobile,North,A,1,1,0,0,0,10.21,4
4007,2025-06-16 22:00:00,Ads,Mobile,East,A,1,1,0,0,0,4.82,1
4008,2025-06-16 23:00:00,Ads,Desktop,South,A,1,1,1,1,0,10.15,3
4009,2025-06-17 00:00:00,Social,Mobile,East,A,1,1,0,0,0,10.25,1
4010,2025-06-17 01:00:00,Organic,Desktop,West,A,1,1,1,1,1,8.82,4
4011,2025-06-17 02:00:00,Organic,Mobile,North,B,1,1,0,0,0,9.36,3
4012,2025-06-17 03:00:00,Ads,Mobile,North,A,1,1,1,1,1,10.75,2
4013,2025-06-17 04:00:00,Social,Mobile,East,B,1,1,1,0,0,6.76,2
4014,2025-06-17 05:00:00,Organic,Mobile,South,A,1,1,0,0,0,9.98,5
4015,2025-06-17 06:00:00,Ads,Mobile,South,A,1,1,1,1,1,10.91,4
4016,2025-06-17 07:00:00,Organic,Mobile,West,B,1,1,1,1,1,12.4,3
4017,2025-06-17 08:00:00,Referral,Mobile,North,A,1,1,1,1,1,5.24,1
4018,2025-06-17 09:00:00,Referral,Desktop,East,A,1,1,0,0,0,9.02,1
4019,2025-06-17 10:00:00,Organic,Mobile,East,A,1,1,1,0,0,5.6,3
4020,2025-06-17 11:00:00,Organic,Desktop,North,A,1,1,1,1,1,5.49,4
4021,2025-06-17 12:00:00,Ads,Mobile,East,A,1,1,0,0,0,8.9,4
4022,2025-06-17 13:00:00,Organic,Desktop,North,A,1,0,0,0,0,8.19,1
4023,2025-06-17 14:00:00,Social,Mobile,South,A,1,1,1,0,0,10.86,3
4024,2025-06-17 15:00:00,Social,Mobile,South,B,1,0,0,0,0,7.13,3
4025,2025-06-17 16:00:00,Social,Desktop,East,A,1,1,1,1,0,7.66,1
4026,2025-06-17 17:00:00,Social,Mobile,South,B,1,1,1,1,1,8.53,3
4027,2025-06-17 18:00:00,Ads,Desktop,South,B,1,1,1,1,0,5.85,3
4028,2025-06-17 19:00:00,Organic,Mobile,West,B,1,1,1,0,0,6.19,2
4029,2025-06-17 20:00:00,Social,Tablet,North,B,1,1,0,0,0,10.79,2
4030,2025-06-17 21:00:00,Ads,Mobile,North,B,1,1,1,1,0,6.63,5
4031,2025-06-17 22:00:00,Social,Mobile,East,B,1,0,0,0,0,10.96,5
4032,2025-06-17 23:00:00,Organic,Desktop,North,B,1,1,1,0,0,9.52,4
4033,2025-06-18 00:00:00,Organic,Mobile,West,A,1,0,0,0,0,4.13,2
4034,2025-06-18 01:00:00,Referral,Desktop,East,A,1,1,1,0,0,9.33,2
4035,2025-06-18 02:00:00,Organic,Mobile,East,A,1,1,1,0,0,9.31,2
4036,2025-06-18 03:00:00,Referral,Desktop,North,B,1,1,0,0,0,9.06,2
4037,2025-06-18 04:00:00,Referral,Mobile,South,A,1,1,1,1,1,7.65,4
4038,2025-06-18 05:00:00,Social,Desktop,South,B,1,1,1,0,0,5.65,1
4039,2025-06-18 06:00:00,Social,Desktop,South,B,1,0,0,0,0,11.37,4
4040,2025-06-18 07:00:00,Ads,Mobile,South,A,1,1,1,1,1,7.75,1
4041,2025-06-18 08:00:00,Referral,Mobile,West,B,1,1,0,0,0,5.79,5
4042,2025-06-18 09:00:00,Organic,Mobile,East,B,1,1,1,1,1,9.14,2
4043,2025-06-18 10:00:00,Ads,Tablet,South,A,1,1,1,1,1,6.14,1
4044,2025-06-18 11:00:00,Ads,Mobile,West,B,1,1,0,0,0,5.63,4
4045,2025-06-18 12:00:00,Ads,Mobile,East,A,1,1,1,0,0,7.06,1
4046,2025-06-18 13:00:00,Ads,Mobile,North,B,1,1,0,0,0,6.34,3
4047,2025-06-18 14:00:00,Organic,Mobile,North,B,1,1,0,0,0,5.72,5
4048,2025-06-18 15:00:00,Ads,Desktop,West,A,1,1,1,1,1,10.02,5
4049,2025-06-18 16:00:00,Referral,Tablet,East,A,1,1,1,1,0,7.72,2
4050,2025-06-18 17:00:00,Organic,Desktop,South,A,1,1,0,0,0,11.13,2
4051,2025-06-18 18:00:00,Referral,Desktop,East,B,1,1,0,0,0,5.86,4
4052,2025-06-18 19:00:00,Social,Desktop,South,B,1,1,0,0,0,3.68,1
4053,2025-06-18 20:00:00,Social,Mobile,West,A,1,0,0,0,0,8.37,3
4054,2025-06-18 21:00:00,Ads,Mobile,South,A,1,0,0,0,0,12.64,5
4055,2025-06-18 22:00:00,Social,Desktop,West,A,1,1,1,1,0,9.33,1
4056,2025-06-18 23:00:00,Organic,Tablet,East,B,1,0,0,0,0,16.04,3
4057,2025-06-19 00:00:00,Social,Desktop,East,B,1,1,1,1,0,8.83,1
4058,2025-06-19 01:00:00,Organic,Mobile,South,A,1,1,0,0,0,8.59,2
4059,2025-06-19 02:00:00,Referral,Mobile,East,A,1,1,1,1,1,2.61,5
4060,2025-06-19 03:00:00,Referral,Mobile,South,A,1,0,0,0,0,9.07,3
4061,2025-06-19 04:00:00,Organic,Tablet,East,B,1,1,0,0,0,8.42,2
4062,2025-06-19 05:00:00,Organic,Desktop,North,A,1,0,0,0,0,6.98,4
4063,2025-06-19 06:00:00,Social,Desktop,South,A,1,0,0,0,0,7.66,4
4064,2025-06-19 07:00:00,Organic,Mobile,West,A,1,1,1,1,1,7.83,2
4065,2025-06-19 08:00:00,Referral,Desktop,North,B,1,1,0,0,0,7.55,3
4066,2025-06-19 09:00:00,Organic,Mobile,West,B,1,1,1,1,1,13.22,3
4067,2025-06-19 10:00:00,Organic,Mobile,East,A,1,1,1,1,1,7.07,5
4068,2025-06-19 11:00:00,Referral,Desktop,North,B,1,1,0,0,0,8.42,2
4069,2025-06-19 12:00:00,Social,Mobile,East,A,1,1,1,0,0,6.99,4
4070,2025-06-19 13:00:00,Social,Mobile,South,A,1,1,1,1,1,9.96,2
4071,2025-06-19 14:00:00,Organic,Desktop,West,A,1,1,1,1,1,8.44,1
4072,2025-06-19 15:00:00,Social,Desktop,East,A,1,1,0,0,0,7.3,3
4073,2025-06-19 16:00:00,Ads,Mobile,West,B,1,1,0,0,0,3.19,1
4074,2025-06-19 17:00:00,Ads,Desktop,West,A,1,1,1,1,0,8.61,4
4075,2025-06-19 18:00:00,Social,Mobile,East,A,1,1,1,0,0,7.23,3
4076,2025-06-19 19:00:00,Ads,Desktop,South,B,1,1,1,1,0,7.85,4
4077,2025-06-19 20:00:00,Ads,Desktop,West,A,1,0,0,0,0,5.04,4
4078,2025-06-19 21:00:00,Organic,Desktop,East,B,1,1,0,0,0,11.58,4
4079,2025-06-19 22:00:00,Social,Desktop,South,A,1,1,1,1,1,10.14,5
4080,2025-06-19 23:00:00,Organic,Mobile,East,A,1,0,0,0,0,11.58,4
4081,2025-06-20 00:00:00,Social,Mobile,South,A,1,1,1,1,0,10.87,4
4082,2025-06-20 01:00:00,Organic,Mobile,West,A,1,1,1,0,0,9.48,1
4083,2025-06-20 02:00:00,Ads,Mobile,North,B,1,1,0,0,0,5.14,1
4084,2025-06-20 03:00:00,Social,Desktop,East,A,1,0,0,0,0,12.61,1
4085,2025-06-20 04:00:00,Organic,Mobile,West,B,1,0,0,0,0,5.68,3
4086,2025-06-20 05:00:00,Organic,Mobile,East,B,1,1,0,0,0,7.33,5
4087,2025-06-20 06:00:00,Organic,Mobile,East,B,1,1,1,1,1,9.77,3
4088,2025-06-20 07:00:00,Ads,Tablet,South,A,1,0,0,0,0,9.89,5
4089,2025-06-20 08:00:00,Social,Mobile,East,B,1,1,1,1,1,9.43,5
4090,2025-06-20 09:00:00,Organic,Desktop,South,B,1,1,0,0,0,7.0,2
4091,2025-06-20 10:00:00,Social,Mobile,West,B,1,1,0,0,0,6.48,2
4092,2025-06-20 11:00:00,Organic,Mobile,East,A,1,1,1,1,0,14.34,2
4093,2025-06-20 12:00:00,Ads,Mobile,West,A,1,1,1,1,0,7.9,5
4094,2025-06-20 13:00:00,Referral,Desktop,North,B,1,1,1,1,1,7.6,5
4095,2025-06-20 14:00:00,Organic,Desktop,West,B,1,1,0,0,0,6.22,3
4096,2025-06-20 15:00:00,Ads,Desktop,East,A,1,1,0,0,0,8.61,5
4097,2025-06-20 16:00:00,Organic,Mobile,North,B,1,1,1,0,0,8.5,4
4098,2025-06-20 17:00:00,Organic,Mobile,South,B,1,1,1,1,1,7.96,4
4099,2025-06-20 18:00:00,Organic,Tablet,North,B,1,1,1,0,0,8.95,5
4100,2025-06-20 19:00:00,Organic,Mobile,East,A,1,1,0,0,0,12.41,4
4101,2025-06-20 20:00:00,Ads,Desktop,East,B,1,0,0,0,0,6.51,5
4102,2025-06-20 21:00:00,Ads,Desktop,West,B,1,1,1,1,0,8.11,2
4103,2025-06-20 22:00:00,Ads,Mobile,South,A,1,1,0,0,0,6.38,5
4104,2025-06-20 23:00:00,Organic,Desktop,East,B,1,1,0,0,0,8.74,2
4105,2025-06-21 00:00:00,Organic,Mobile,East,A,1,1,1,1,1,6.58,1
4106,2025-06-21 01:00:00,Social,Mobile,South,A,1,1,1,1,1,6.69,4
4107,2025-06-21 02:00:00,Referral,Mobile,South,A,1,1,0,0,0,4.35,1
4108,2025-06-21 03:00:00,Organic,Desktop,West,B,1,1,1,1,1,8.24,4
4109,2025-06-21 04:00:00,Referral,Mobile,North,B,1,0,0,0,0,9.07,1
4110,2025-06-21 05:00:00,Ads,Desktop,South,B,1,1,0,0,0,12.65,5
4111,2025-06-21 06:00:00,Ads,Tablet,East,B,1,1,1,0,0,9.17,1
4112,2025-06-21 07:00:00,Ads,Desktop,South,B,1,1,0,0,0,6.88,4
4113,2025-06-21 08:00:00,Organic,Desktop,East,B,1,1,0,0,0,4.6,3
4114,2025-06-21 09:00:00,Organic,Mobile,West,B,1,1,0,0,0,4.95,4
4115,2025-06-21 10:00:00,Ads,Mobile,North,B,1,1,1,1,0,4.76,3
4116,2025-06-21 11:00:00,Organic,Mobile,West,A,1,1,0,0,0,12.7,5
4117,2025-06-21 12:00:00,Referral,Desktop,South,B,1,1,1,0,0,8.72,4
4118,2025-06-21 13:00:00,Ads,Tablet,East,B,1,1,1,0,0,6.54,1
4119,2025-06-21 14:00:00,Organic,Tablet,South,A,1,1,1,1,1,5.6,5
4120,2025-06-21 15:00:00,Social,Desktop,South,B,1,0,0,0,0,5.86,4
4121,2025-06-21 16:00:00,Organic,Desktop,South,A,1,1,1,0,0,6.48,5
4122,2025-06-21 17:00:00,Ads,Mobile,South,B,1,1,1,1,0,11.29,3
4123,2025-06-21 18:00:00,Social,Desktop,North,B,1,1,1,1,1,7.93,5
4124,2025-06-21 19:00:00,Referral,Desktop,East,A,1,0,0,0,0,4.38,1
4125,2025-06-21 20:00:00,Social,Mobile,South,A,1,0,0,0,0,13.78,4
4126,2025-06-21 21:00:00,Social,Tablet,East,B,1,1,0,0,0,5.15,3
4127,2025-06-21 22:00:00,Social,Mobile,North,A,1,0,0,0,0,6.52,5
4128,2025-06-21 23:00:00,Referral,Desktop,East,B,1,1,0,0,0,11.28,2
4129,2025-06-22 00:00:00,Organic,Desktop,East,B,1,0,0,0,0,9.04,3
4130,2025-06-22 01:00:00,Organic,Tablet,North,B,1,1,1,0,0,6.83,3
4131,2025-06-22 02:00:00,Organic,Mobile,South,B,1,1,0,0,0,4.92,1
4132,2025-06-22 03:00:00,Organic,Desktop,East,B,1,1,1,1,1,5.58,1
4133,2025-06-22 04:00:00,Social,Desktop,West,B,1,1,1,1,0,5.73,5
4134,2025-06-22 05:00:00,Ads,Mobile,East,A,1,1,0,0,0,8.02,2
4135,2025-06-22 06:00:00,Ads,Desktop,South,A,1,1,1,0,0,8.48,3
4136,2025-06-22 07:00:00,Organic,Desktop,West,A,1,1,0,0,0,7.63,5
4137,2025-06-22 08:00:00,Social,Desktop,South,B,1,1,1,0,0,7.9,2
4138,2025-06-22 09:00:00,Organic,Mobile,East,A,1,1,1,1,1,5.37,5
4139,2025-06-22 10:00:00,Social,Mobile,North,B,1,0,0,0,0,8.73,3
4140,2025-06-22 11:00:00,Ads,Desktop,South,A,1,0,0,0,0,11.2,5
4141,2025-06-22 12:00:00,Organic,Mobile,South,B,1,0,0,0,0,7.59,1
4142,2025-06-22 13:00:00,Organic,Mobile,North,B,1,1,1,0,0,7.54,1
4143,2025-06-22 14:00:00,Organic,Tablet,East,B,1,1,0,0,0,8.21,4
4144,2025-06-22 15:00:00,Social,Desktop,South,B,1,1,0,0,0,10.8,2
4145,2025-06-22 16:00:00,Referral,Desktop,East,B,1,1,0,0,0,5.76,3
4146,2025-06-22 17:00:00,Ads,Mobile,East,A,1,1,0,0,0,11.63,2
4147,2025-06-22 18:00:00,Organic,Mobile,East,B,1,1,1,1,1,9.05,1
4148,2025-06-22 19:00:00,Ads,Mobile,North,A,1,0,0,0,0,8.07,3
4149,2025-06-22 20:00:00,Social,Mobile,East,B,1,1,0,0,0,11.03,4
4150,2025-06-22 21:00:00,Social,Desktop,East,B,1,0,0,0,0,5.04,1
4151,2025-06-22 22:00:00,Organic,Desktop,West,B,1,1,1,0,0,9.31,1
4152,2025-06-22 23:00:00,Organic,Mobile,West,A,1,1,1,1,1,9.08,2
4153,2025-06-23 00:00:00,Social,Mobile,West,B,1,1,0,0,0,5.66,5
4154,2025-06-23 01:00:00,Ads,Mobile,South,A,1,1,1,0,0,9.15,2
4155,2025-06-23 02:00:00,Organic,Mobile,South,B,1,0,0,0,0,8.71,1
4156,2025-06-23 03:00:00,Organic,Mobile,West,A,1,1,1,1,0,7.55,2
4157,2025-06-23 04:00:00,Ads,Tablet,North,A,1,1,0,0,0,10.16,5
4158,2025-06-23 05:00:00,Referral,Desktop,North,A,1,1,0,0,0,6.57,4
4159,2025-06-23 06:00:00,Referral,Desktop,West,B,1,1,0,0,0,8.68,3
4160,2025-06-23 07:00:00,Ads,Mobile,South,B,1,1,1,0,0,7.67,1
4161,2025-06-23 08:00:00,Ads,Tablet,South,A,1,1,1,0,0,6.46,2
4162,2025-06-23 09:00:00,Organic,Desktop,North,B,1,1,0,0,0,9.26,1
4163,2025-06-23 10:00:00,Ads,Desktop,East,B,1,1,0,0,0,7.48,3
4164,2025-06-23 11:00:00,Ads,Mobile,North,B,1,1,1,1,1,4.32,2
4165,2025-06-23 12:00:00,Ads,Tablet,East,A,1,0,0,0,0,3.5,4
4166,2025-06-23 13:00:00,Ads,Desktop,South,A,1,1,0,0,0,9.97,3
4167,2025-06-23 14:00:00,Organic,Desktop,South,B,1,1,0,0,0,4.95,5
4168,2025-06-23 15:00:00,Organic,Mobile,West,A,1,1,1,1,1,8.7,5
4169,2025-06-23 16:00:00,Organic,Mobile,South,B,1,1,0,0,0,8.14,1
4170,2025-06-23 17:00:00,Organic,Mobile,East,B,1,1,1,0,0,7.08,5
4171,2025-06-23 18:00:00,Organic,Mobile,North,A,1,1,1,0,0,12.89,2
4172,2025-06-23 19:00:00,Referral,Desktop,West,A,1,0,0,0,0,8.45,5
4173,2025-06-23 20:00:00,Ads,Mobile,East,B,1,1,1,1,1,9.89,4
4174,2025-06-23 21:00:00,Ads,Mobile,North,B,1,1,0,0,0,8.71,2
4175,2025-06-23 22:00:00,Referral,Mobile,North,B,1,1,0,0,0,7.42,1
